algorithm,instance_id,size,power_pressure_class,repetition,checkpoint_s,best_result_time_s,solution_count,makespan,rpd,has_solution,hit_bks,within_0_1pct,within_1pct,beats_or_ties_naive,strictly_beats_naive
2PGA,n0500_i02,500,medium,1,1.0,0.01025929999013897,1,2242.672632505515,0.8960202215432165,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,1,5.0,4.730742799991276,3605,2241.3887511046864,0.8382594400976626,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,1,15.0,13.66443309999886,7991,2239.2670153161275,0.7428042702595007,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,1,30.0,28.671565399999963,19574,2237.0803338890637,0.6444272488943181,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,1,60.0,59.56582089999574,43524,2234.021329500833,0.5068051260132345,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,1,120.0,117.48421539999254,88181,2231.9621845023944,0.41416586498589564,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,1,150.0,148.2680115999974,112008,2231.038307142138,0.3726013729278088,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,2,1.0,0.01083340001059696,1,2242.672632505515,0.8960202215432165,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,2,5.0,4.497914899999159,3451,2241.984191202064,0.8650478064579311,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,2,15.0,13.3288462000055,7743,2239.4108866494225,0.7492769246911091,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,2,30.0,28.6180910999974,19550,2236.918580659168,0.637150102458456,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,2,60.0,59.27874989999691,43422,2235.2228308113627,0.560859694105939,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,2,120.0,113.18492120000883,84610,2233.119202984687,0.4662191867654892,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,2,150.0,149.0278229000105,112208,2232.6064729918007,0.4431518808285308,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,3,1.0,0.01077570000779815,1,2242.672632505515,0.8960202215432165,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,3,5.0,4.9676714000088396,3800,2242.3720143508313,0.8824956549282208,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,3,15.0,13.814508200011915,7570,2241.3832306985023,0.8380110815071522,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,3,30.0,29.095839100002195,19444,2238.6238330505294,0.7138680225275119,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,3,60.0,59.956861900005606,37628,2236.1327623549732,0.6017967752000196,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,3,120.0,118.18400480000128,82556,2233.013126107879,0.4614468742343037,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,3,150.0,145.1147423000075,103112,2231.8350638566917,0.4084468103840365,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,4,1.0,0.009620600001653656,1,2242.672632505515,0.8960202215432165,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,4,5.0,4.988150399993174,3902,2242.3481364554964,0.8814214078109041,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,4,15.0,13.683013500005472,7919,2239.1237094429607,0.7363570554197892,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,4,30.0,28.991439200006425,19747,2235.078361236301,0.5543601252631516,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,4,60.0,59.95318339999358,43667,2232.715193857716,0.44804314428217895,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,4,120.0,118.54146229999606,88242,2230.8010522026575,0.36192746590075753,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,4,150.0,149.06536569999298,111731,2230.3279749645603,0.34064410519550886,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,5,1.0,0.010123500003828667,1,2242.672632505515,0.8960202215432165,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,5,5.0,4.8684042999957455,3796,2242.375668746929,0.8826600632405327,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,5,15.0,13.345431399997324,7571,2238.885698139598,0.7256491201959941,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,5,30.0,29.969997299995157,20231,2236.747520551062,0.6294542471310064,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,5,60.0,59.60703889999422,42717,2234.7869067599695,0.541247825094418,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,5,120.0,115.39994719999959,85538,2232.858826919118,0.4545050790548648,True,False,False,True,True,True
2PGA,n0500_i02,500,medium,5,150.0,149.89626300000236,112297,2232.556428804176,0.44090043347354396,True,False,False,True,True,True
ACO,n0500_i02,500,medium,1,1.0,0.8036566999981005,53,2245.014919480559,1.0013978101280727,True,False,False,False,True,True
ACO,n0500_i02,500,medium,1,5.0,0.8036566999981005,53,2245.014919480559,1.0013978101280727,True,False,False,False,True,True
ACO,n0500_i02,500,medium,1,15.0,0.8036566999981005,53,2245.014919480559,1.0013978101280727,True,False,False,False,True,True
ACO,n0500_i02,500,medium,1,30.0,29.504806900000403,1676,2244.738223625905,0.9889494883615569,True,False,False,True,True,True
ACO,n0500_i02,500,medium,1,60.0,43.34892519999994,2452,2244.25753784619,0.9673238255486435,True,False,False,True,True,True
ACO,n0500_i02,500,medium,1,120.0,43.34892519999994,2452,2244.25753784619,0.9673238255486435,True,False,False,True,True,True
ACO,n0500_i02,500,medium,1,150.0,43.34892519999994,2452,2244.25753784619,0.9673238255486435,True,False,False,True,True,True
ACO,n0500_i02,500,medium,2,1.0,0.22810129999925266,15,2246.6237731880506,1.0737788317055386,True,False,False,False,True,True
ACO,n0500_i02,500,medium,2,5.0,4.836129899998923,291,2245.527842566657,1.0244738031717935,True,False,False,False,True,True
ACO,n0500_i02,500,medium,2,15.0,10.328835199998139,602,2245.482053474757,1.0224137891174372,True,False,False,False,True,True
ACO,n0500_i02,500,medium,2,30.0,26.20183420000103,1482,2244.8341552080396,0.9932653723254724,True,False,False,True,True,True
ACO,n0500_i02,500,medium,2,60.0,32.652567699999054,1844,2244.137247861279,0.9619120768278759,True,False,False,True,True,True
ACO,n0500_i02,500,medium,2,120.0,32.652567699999054,1844,2244.137247861279,0.9619120768278759,True,False,False,True,True,True
ACO,n0500_i02,500,medium,2,150.0,32.652567699999054,1844,2244.137247861279,0.9619120768278759,True,False,False,True,True,True
ACO,n0500_i02,500,medium,3,1.0,0.7451473000000988,50,2245.8180653029613,1.0375306883571234,True,False,False,False,True,True
ACO,n0500_i02,500,medium,3,5.0,4.0597430000016175,246,2245.2186143360304,1.0105618762333028,True,False,False,False,True,True
ACO,n0500_i02,500,medium,3,15.0,5.075478900002054,302,2244.766445318362,0.9902191593833357,True,False,False,True,True,True
ACO,n0500_i02,500,medium,3,30.0,21.607612900003005,1216,2244.3708038353634,0.9724195704060935,True,False,False,True,True,True
ACO,n0500_i02,500,medium,3,60.0,21.607612900003005,1216,2244.3708038353634,0.9724195704060935,True,False,False,True,True,True
ACO,n0500_i02,500,medium,3,120.0,21.607612900003005,1216,2244.3708038353634,0.9724195704060935,True,False,False,True,True,True
ACO,n0500_i02,500,medium,3,150.0,21.607612900003005,1216,2244.3708038353634,0.9724195704060935,True,False,False,True,True,True
ACO,n0500_i02,500,medium,4,1.0,0.8206577999990259,55,2246.130867179227,1.051603390710387,True,False,False,False,True,True
ACO,n0500_i02,500,medium,4,5.0,4.096963799998775,250,2244.91282048157,0.9968044590891088,True,False,False,True,True,True
ACO,n0500_i02,500,medium,4,15.0,14.794191000000865,848,2244.7998148979627,0.9917204296665594,True,False,False,True,True,True
ACO,n0500_i02,500,medium,4,30.0,23.183699600002,1310,2243.245396302509,0.92178839956709,True,False,False,True,True,True
ACO,n0500_i02,500,medium,4,60.0,23.183699600002,1310,2243.245396302509,0.92178839956709,True,False,False,True,True,True
ACO,n0500_i02,500,medium,4,120.0,23.183699600002,1310,2243.245396302509,0.92178839956709,True,False,False,True,True,True
ACO,n0500_i02,500,medium,4,150.0,23.183699600002,1310,2243.245396302509,0.92178839956709,True,False,False,True,True,True
ACO,n0500_i02,500,medium,5,1.0,0.693934499999159,46,2246.3873237284465,1.0631411625639082,True,False,False,False,True,True
ACO,n0500_i02,500,medium,5,5.0,3.2807874999998603,202,2244.8994576508635,0.9962032761890025,True,False,False,True,True,True
ACO,n0500_i02,500,medium,5,15.0,14.108006800001021,808,2243.9204579118787,0.9521588730827204,True,False,False,True,True,True
ACO,n0500_i02,500,medium,5,30.0,14.108006800001021,808,2243.9204579118787,0.9521588730827204,True,False,False,True,True,True
ACO,n0500_i02,500,medium,5,60.0,37.36882719999994,2088,2243.915023528402,0.9519143845839461,True,False,False,True,True,True
ACO,n0500_i02,500,medium,5,120.0,37.36882719999994,2088,2243.915023528402,0.9519143845839461,True,False,False,True,True,True
ACO,n0500_i02,500,medium,5,150.0,37.36882719999994,2088,2243.915023528402,0.9519143845839461,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,1,1.0,0.9400693000061437,1309,2242.4665667698537,0.8867494914638832,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,1,5.0,4.930106300045736,6995,2242.34110352957,0.8811050021856629,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,1,15.0,14.810652400017716,18486,2242.2176042472793,0.8755488697824164,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,1,30.0,29.845441399957053,39785,2241.9922113229586,0.865408625182988,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,1,60.0,59.484784799977206,81789,2241.5891052502693,0.8472732103783548,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,1,120.0,119.73104889993556,167034,2240.5976873990658,0.8026701264894331,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,1,150.0,149.25095819996204,208807,2240.158882954203,0.7829286709151869,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,2,1.0,0.9986061999807134,1421,2242.4586485550176,0.886393257409639,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,2,5.0,4.920214500045404,6995,2242.34110352957,0.8811050021856629,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,2,15.0,14.677096400060691,18486,2242.2176042472793,0.8755488697824164,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,2,30.0,29.885052500059828,40251,2241.9906006361875,0.8653361616933688,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,2,60.0,59.57946689997334,82678,2241.5383497494167,0.8449897616189812,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,2,120.0,119.43090200005099,168220,2240.5960151407216,0.8025948929447517,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,2,150.0,149.55413599999156,211233,2240.1462842857454,0.782361867054014,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,3,1.0,0.930511400103569,1309,2242.4665667698537,0.8867494914638832,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,3,5.0,4.889050300000235,6995,2242.34110352957,0.8811050021856629,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,3,15.0,14.67298190004658,18486,2242.2176042472793,0.8755488697824164,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,3,30.0,29.881534000043757,40251,2241.9906006361875,0.8653361616933688,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,3,60.0,59.47331780008972,82678,2241.5383497494167,0.8449897616189812,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,3,120.0,119.28879990009591,168220,2240.5960151407216,0.8025948929447517,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,3,150.0,149.36546170001384,211233,2240.1462842857454,0.782361867054014,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,4,1.0,0.9288356000324711,1309,2242.4665667698537,0.8867494914638832,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,4,5.0,4.921925000031479,6995,2242.34110352957,0.8811050021856629,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,4,15.0,14.985199399990961,18486,2242.2176042472793,0.8755488697824164,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,4,30.0,29.953832400031388,39785,2241.9922113229586,0.865408625182988,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,4,60.0,59.40978460002225,81789,2241.5891052502693,0.8472732103783548,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,4,120.0,119.27673939999659,167034,2240.5976873990658,0.8026701264894331,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,4,150.0,149.54811129998416,210035,2240.152657504526,0.7826485929905735,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,5,1.0,0.9300656999694183,1309,2242.4665667698537,0.8867494914638832,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,5,5.0,4.896798599977046,6995,2242.34110352957,0.8811050021856629,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,5,15.0,14.733423299971037,18486,2242.2176042472793,0.8755488697824164,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,5,30.0,29.974581100046635,40251,2241.9906006361875,0.8653361616933688,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,5,60.0,59.76401629997417,82678,2241.5383497494167,0.8449897616189812,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,5,120.0,119.83166030002758,168220,2240.5960151407216,0.8025948929447517,True,False,False,True,True,True
BRKGA-R-LS,n0500_i02,500,medium,5,150.0,149.9507569000125,211233,2240.1462842857454,0.782361867054014,True,False,False,True,True,True
GA,n0500_i02,500,medium,1,1.0,0.9782933999085799,1333,2241.4161588677307,0.8394924930962414,True,False,False,True,True,True
GA,n0500_i02,500,medium,1,5.0,4.9291158999549225,6726,2235.3688018086063,0.5674268107132366,True,False,False,True,True,True
GA,n0500_i02,500,medium,1,15.0,14.373065199935809,17665,2232.587969646794,0.4423194303652344,True,False,False,True,True,True
GA,n0500_i02,500,medium,1,30.0,29.243276799912564,37939,2230.808387291528,0.36225746559143396,True,False,False,True,True,True
GA,n0500_i02,500,medium,1,60.0,59.96829309989698,79906,2229.3485763645785,0.29658175765693223,True,False,False,True,True,True
GA,n0500_i02,500,medium,1,120.0,119.79497599997558,161664,2227.563658627936,0.21627975840844163,True,False,False,True,True,True
GA,n0500_i02,500,medium,1,150.0,148.87292119988706,201289,2226.8512035890653,0.184226984870765,True,False,False,True,True,True
GA,n0500_i02,500,medium,2,1.0,0.9951001000590622,1351,2241.275364632824,0.8331582748218914,True,False,False,True,True,True
GA,n0500_i02,500,medium,2,5.0,4.978536900016479,6855,2236.3939935434005,0.613549354193507,True,False,False,True,True,True
GA,n0500_i02,500,medium,2,15.0,14.829655600013211,18083,2233.636318895507,0.48948381158800747,True,False,False,True,True,True
GA,n0500_i02,500,medium,2,30.0,29.68610379996244,38357,2231.478749042272,0.39241649628474734,True,False,False,True,True,True
GA,n0500_i02,500,medium,2,60.0,59.801409899955615,79460,2230.045053495372,0.32791569808758436,True,False,False,True,True,True
GA,n0500_i02,500,medium,2,120.0,119.41816450003535,160714,2227.98157581425,0.2350815131853499,True,False,False,True,True,True
GA,n0500_i02,500,medium,2,150.0,149.88082740001846,202045,2227.123341329012,0.1964702407587296,True,False,False,True,True,True
GA,n0500_i02,500,medium,3,1.0,0.9758531000697985,1330,2241.3271149930515,0.8354864814965015,True,False,False,True,True,True
GA,n0500_i02,500,medium,3,5.0,4.973253700067289,6838,2237.2085042843114,0.6501935308755934,True,False,False,True,True,True
GA,n0500_i02,500,medium,3,15.0,14.842181600048207,18297,2234.2487474240424,0.5170364736679525,True,False,False,True,True,True
GA,n0500_i02,500,medium,3,30.0,29.964940400095657,39054,2232.855139545354,0.45433918710413296,True,False,False,True,True,True
GA,n0500_i02,500,medium,3,60.0,59.97958120005205,80272,2231.406098929397,0.3891480267134589,True,False,False,True,True,True
GA,n0500_i02,500,medium,3,120.0,119.59644260001369,162156,2229.503667302735,0.30355917299860447,True,False,False,True,True,True
GA,n0500_i02,500,medium,3,150.0,149.34885730000678,202917,2228.7721289039896,0.2706478545998185,True,False,False,True,True,True
GA,n0500_i02,500,medium,4,1.0,0.9879723999183625,1335,2241.0076280754106,0.8211130245614144,True,False,False,True,True,True
GA,n0500_i02,500,medium,4,5.0,4.996713600005023,6884,2236.808638769972,0.6322039061591092,True,False,False,True,True,True
GA,n0500_i02,500,medium,4,15.0,14.863633899949491,18059,2234.017943652068,0.5066527994273082,True,False,False,True,True,True
GA,n0500_i02,500,medium,4,30.0,29.267635899945162,37767,2231.652136780423,0.4002170697973979,True,False,False,True,True,True
GA,n0500_i02,500,medium,4,60.0,59.450347999925725,79047,2229.333745756406,0.2959145406407846,True,False,False,True,True,True
GA,n0500_i02,500,medium,4,120.0,119.70315770001616,161317,2227.361646935178,0.20719141642661787,True,False,False,True,True,True
GA,n0500_i02,500,medium,4,150.0,148.87046329991426,201086,2226.8428927448304,0.1838530867387607,True,False,False,True,True,True
GA,n0500_i02,500,medium,5,1.0,0.9817156998906285,1340,2240.384543833032,0.7930809705703054,True,False,False,True,True,True
GA,n0500_i02,500,medium,5,5.0,4.971790899988264,6839,2236.9589897346586,0.6389680739442318,True,False,False,True,True,True
GA,n0500_i02,500,medium,5,15.0,14.879948399960995,18497,2233.721498059753,0.4933159530042948,True,False,False,True,True,True
GA,n0500_i02,500,medium,5,30.0,29.669973999960348,38646,2231.9209661756136,0.412311485941848,True,False,False,True,True,True
GA,n0500_i02,500,medium,5,60.0,59.921927199931815,80021,2229.4048835719236,0.29911497318226726,True,False,False,True,True,True
GA,n0500_i02,500,medium,5,120.0,118.94120089989156,160859,2227.6125087454247,0.21847748551783863,True,False,False,True,True,True
GA,n0500_i02,500,medium,5,150.0,148.42246839997824,201221,2227.2185667314984,0.20075435427383653,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,1,1.0,0.993760299985297,1171,2238.572080336113,0.7115397099398377,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,1,5.0,4.803639000048861,5755,2233.4501102419226,0.48110643550325866,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,1,15.0,14.988594399997965,15923,2230.388631873826,0.34337301027739,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,1,30.0,29.76573440001812,33935,2228.2509698239523,0.2472013308781045,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,1,60.0,59.830786900012754,70683,2226.0327368391227,0.14740483055543893,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,1,120.0,119.37409270007629,143391,2224.3731184642406,0.07273994782350497,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,1,150.0,149.64958069997374,180433,2223.8469051115767,0.0490660364814327,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,2,1.0,0.9807447000639513,1149,2238.5551274450504,0.7107770131402019,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,2,5.0,4.759212400065735,5729,2233.853625223259,0.4992602467757988,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,2,15.0,14.553352800081484,15812,2230.795433741128,0.3616746958798961,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,2,30.0,29.90648400003556,34576,2229.2219166856794,0.2908834415771634,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,2,60.0,59.63442640006542,70757,2226.869833697972,0.18506513833896254,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,2,120.0,118.38129210006446,142412,2225.180730961627,0.10907377813222402,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,2,150.0,146.64450779999606,176613,2224.7336543945516,0.08896016649831584,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,3,1.0,0.9929485999746248,1146,2237.389288735967,0.6583268765211464,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,3,5.0,4.780130699975416,5734,2233.341975263999,0.47624153067447633,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,3,15.0,14.990365599980578,16008,2229.830523486497,0.3182641672311159,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,3,30.0,29.771138999960385,33903,2227.328920912632,0.20571909925257195,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,3,60.0,59.856664999970235,70437,2225.5153618832132,0.12412855150474328,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,3,120.0,119.75414590002038,143143,2223.7381865791076,0.04417487800762447,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,3,150.0,149.5786329000257,179528,2222.8760919208885,0.005389939533842607,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,4,1.0,0.9650234000291675,1120,2237.872129786997,0.6800495032400007,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,4,5.0,4.847763700061478,5799,2232.581832729607,0.4420433354454317,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,4,15.0,14.769975799950771,15951,2229.295052107576,0.2941737448071698,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,4,30.0,29.964291500044055,34508,2226.1471452858555,0.1525519736505822,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,4,60.0,58.80303690000437,69705,2224.522323189797,0.07945254724113823,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,4,120.0,118.59315810003318,142542,2223.031485374492,0.01238096479978822,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,4,150.0,146.94907590001822,176934,2222.7562867010506,0.0,True,True,True,True,True,True
HPSO,n0500_i02,500,medium,5,1.0,0.9786643000552431,1123,2236.43438673677,0.6153666111555673,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,5,5.0,4.774203600012697,5713,2232.033960032965,0.4173949878096568,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,5,15.0,14.945464299991727,15375,2229.2876622098634,0.29384127931121135,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,5,30.0,29.630912699969485,33415,2226.80189772206,0.1820087539607733,True,False,False,True,True,True
HPSO,n0500_i02,500,medium,5,60.0,59.708993099979125,70095,2224.9511223779514,0.09874387444240576,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,5,120.0,119.27525409997907,142632,2223.76072019074,0.045188646892999736,True,False,True,True,True,True
HPSO,n0500_i02,500,medium,5,150.0,149.39595130004454,179216,2223.4326200312994,0.030427687205086026,True,False,True,True,True,True
TS,n0500_i02,500,medium,1,1.0,0.9602026999928057,1367,2239.8487746215897,0.76897714890314,True,False,False,True,True,True
TS,n0500_i02,500,medium,1,5.0,4.974049800075591,7059,2234.489401299812,0.5278632960780125,True,False,False,True,True,True
TS,n0500_i02,500,medium,1,15.0,14.836940800072625,18272,2231.5210424148036,0.39431924076396785,True,False,False,True,True,True
TS,n0500_i02,500,medium,1,30.0,29.138557100086473,38559,2228.964188322619,0.2792884518519139,True,False,False,True,True,True
TS,n0500_i02,500,medium,1,60.0,59.30937450006604,81126,2226.6740492387044,0.17625695453406506,True,False,False,True,True,True
TS,n0500_i02,500,medium,1,120.0,119.27544830006082,165289,2224.8410302458233,0.09379091883558584,True,False,True,True,True,True
TS,n0500_i02,500,medium,1,150.0,147.9555396999931,205399,2224.2826594304097,0.06867026936293044,True,False,True,True,True,True
TS,n0500_i02,500,medium,2,1.0,0.9813402000581846,1398,2239.8971428062837,0.7711531942475359,True,False,False,True,True,True
TS,n0500_i02,500,medium,2,5.0,4.906147700035945,6927,2234.9725215584203,0.5495984841190441,True,False,False,True,True,True
TS,n0500_i02,500,medium,2,15.0,14.905710000079125,18526,2231.865036441815,0.40979525264478106,True,False,False,True,True,True
TS,n0500_i02,500,medium,2,30.0,29.857121400069445,39519,2229.2661827143565,0.29287493425416106,True,False,False,True,True,True
TS,n0500_i02,500,medium,2,60.0,59.829464700073004,81578,2227.257198814882,0.20249238032800887,True,False,False,True,True,True
TS,n0500_i02,500,medium,2,120.0,84.23902790003922,115781,2226.2482298559976,0.1570996863596596,True,False,False,True,True,True
TS,n0500_i02,500,medium,2,150.0,84.23902790003922,115781,2226.2482298559976,0.1570996863596596,True,False,False,True,True,True
TS,n0500_i02,500,medium,3,1.0,0.9695362999336794,1358,2239.8142790948473,0.7674252231725159,True,False,False,True,True,True
TS,n0500_i02,500,medium,3,5.0,4.995373599929735,7056,2234.809232693957,0.5422522507312224,True,False,False,True,True,True
TS,n0500_i02,500,medium,3,15.0,14.062514299992472,17309,2231.755684224398,0.40487558519985284,True,False,False,True,True,True
TS,n0500_i02,500,medium,3,30.0,29.047711299965158,38499,2229.1809383053137,0.2890398575274471,True,False,False,True,True,True
TS,n0500_i02,500,medium,3,60.0,59.708304699976,81642,2226.9075254709733,0.18676086059276442,True,False,False,True,True,True
TS,n0500_i02,500,medium,3,120.0,80.4411376999924,110838,2226.3656699534617,0.16238322095887872,True,False,False,True,True,True
TS,n0500_i02,500,medium,3,150.0,80.4411376999924,110838,2226.3656699534617,0.16238322095887872,True,False,False,True,True,True
TS,n0500_i02,500,medium,4,1.0,0.9785198000026867,1385,2239.4522177284844,0.7511363763687,True,False,False,True,True,True
TS,n0500_i02,500,medium,4,5.0,4.938005400006659,6964,2233.796513992436,0.4966908588872249,True,False,False,True,True,True
TS,n0500_i02,500,medium,4,15.0,14.953961199964397,18398,2230.9039018097824,0.36655458619011355,True,False,False,True,True,True
TS,n0500_i02,500,medium,4,30.0,29.790782700059935,39157,2228.1891928194627,0.24442203362184522,True,False,False,True,True,True
TS,n0500_i02,500,medium,4,60.0,59.89761500002351,81267,2226.2912954709036,0.15903717339607884,True,False,False,True,True,True
TS,n0500_i02,500,medium,4,120.0,118.02108249999583,162446,2224.226488650694,0.06614319160583973,True,False,True,True,True,True
TS,n0500_i02,500,medium,4,150.0,148.92132660001516,205580,2223.5396450587955,0.03524265626563634,True,False,True,True,True,True
TS,n0500_i02,500,medium,5,1.0,0.9811608999734744,1390,2240.2554106138878,0.7872713719239474,True,False,False,True,True,True
TS,n0500_i02,500,medium,5,5.0,4.988760699983686,7075,2235.0110553850864,0.5513320896832967,True,False,False,True,True,True
TS,n0500_i02,500,medium,5,15.0,14.775795700028539,18227,2231.164856866462,0.3782947422405437,True,False,False,True,True,True
TS,n0500_i02,500,medium,5,30.0,28.56253320001997,37681,2228.4362448296015,0.2555367029005643,True,False,False,True,True,True
TS,n0500_i02,500,medium,5,60.0,57.29272879997734,78047,2226.2475225884355,0.1570678669664876,True,False,False,True,True,True
TS,n0500_i02,500,medium,5,120.0,115.89250139996875,159898,2224.1760567674323,0.06387430213903013,True,False,True,True,True,True
TS,n0500_i02,500,medium,5,150.0,148.69840390002355,205727,2223.719655871031,0.04334119650203883,True,False,True,True,True,True
2PGA,n0500_i03,500,high,1,1.0,0.009381999989273027,1,4486.544855270945,1.9896263526330042,True,False,False,False,True,True
2PGA,n0500_i03,500,high,1,5.0,4.536906099994667,4510,4479.556828858227,1.8307722174875358,True,False,False,False,True,True
2PGA,n0500_i03,500,high,1,15.0,14.134353299989016,10953,4472.791390217388,1.6769780214303547,True,False,False,False,True,True
2PGA,n0500_i03,500,high,1,30.0,28.635252199994284,25506,4460.386977093055,1.3949967863184223,True,False,False,False,True,True
2PGA,n0500_i03,500,high,1,60.0,58.79917969999951,55967,4448.504633769959,1.1248834151587532,True,False,False,False,True,True
2PGA,n0500_i03,500,high,1,120.0,119.77872129999741,117638,4438.81340067285,0.9045790886993378,True,False,False,True,True,True
2PGA,n0500_i03,500,high,1,150.0,140.38991630000237,138667,4437.09541782106,0.865525332460088,True,False,False,True,True,True
2PGA,n0500_i03,500,high,2,1.0,0.8505866999912541,842,4486.17472419861,1.9812124102816762,True,False,False,False,True,True
