algorithm,size,evaluation_budget,observations,solution_available_rate_pct,arpd,median_rpd,q1_rpd,q3_rpd,iqr_rpd,std_rpd,bks_hits,bks_hit_rate_pct,within_0_1pct_observations,within_0_1pct_rate_pct,within_1pct_observations,within_1pct_rate_pct,beats_or_ties_naive_rate_pct,strictly_beats_naive_rate_pct,eligible_runs_total,coverage_rate_pct
2PGA,100,997,30,100.0,1.4083736265011289,1.2924148020952357,1.2083477320624996,1.7038912509708295,0.4955435189083299,0.40962467783072015,0,0.0,0,0.0,6,20.0,100.0,100.0,30,100.0
2PGA,100,1633,30,100.0,1.2964598968261367,1.2411015412132427,1.0355449466620454,1.4984790018550282,0.4629340551929828,0.401405629426243,0,0.0,0,0.0,7,23.333333333333332,100.0,100.0,30,100.0
2PGA,100,2674,30,100.0,1.2877704864907102,1.2252190990718281,1.0355449466620454,1.4984790018550282,0.4629340551929828,0.4006650075079477,0,0.0,0,0.0,7,23.333333333333332,100.0,100.0,30,100.0
2PGA,100,4378,30,100.0,1.0876334383584738,1.0040681372006899,0.8784007340739611,1.2432580947886316,0.36485736071467045,0.3335763162264543,0,0.0,0,0.0,14,46.666666666666664,100.0,100.0,30,100.0
2PGA,100,7170,30,100.0,0.9894886464666485,0.9270235533297481,0.806161870210901,1.1028131850372465,0.29665131482634544,0.29974500067476284,0,0.0,0,0.0,18,60.0,100.0,100.0,30,100.0
2PGA,100,11741,30,100.0,0.856149609137612,0.8033151023877988,0.6912382518133775,0.9569377965719386,0.26569954475856106,0.25146745542266585,0,0.0,0,0.0,23,76.66666666666667,100.0,100.0,30,100.0
2PGA,100,19227,30,100.0,0.7115051616576114,0.649149893244559,0.5716240107717726,0.7670331313364558,0.19540912056468318,0.21413466869787506,0,0.0,0,0.0,26,86.66666666666667,100.0,100.0,30,100.0
2PGA,100,31484,30,100.0,0.6280432218047939,0.5774341232844238,0.5055820420502214,0.6696387195560835,0.16405667750586206,0.1950796478554207,0,0.0,0,0.0,28,93.33333333333333,100.0,100.0,30,100.0
2PGA,100,51557,30,100.0,0.5468975957462712,0.5165114191785104,0.41438223874608926,0.6096721275040073,0.19528988875791808,0.17694520554070028,0,0.0,0,0.0,30,100.0,100.0,100.0,30,100.0
2PGA,100,84428,30,100.0,0.4680159810559437,0.43176015105300547,0.3526288552184878,0.5391847895350734,0.18655593431658563,0.16321567096635098,0,0.0,0,0.0,30,100.0,100.0,100.0,30,100.0
2PGA,200,1,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,2,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,4,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,6,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
2PGA,200,9,30,100.0,1.1710753725059093,1.1932963804120187,0.8851142031425793,1.5015137727390468,0.6163995695964676,0.3247675806301928,0,0.0,0,0.0,15,50.0,100.0,100.0,30,100.0
