scheduler_name,config,config_id,instance_id,size,makespan,execution_time_s,solution_count,best_known_makespan,rpd
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,7,100,758.4395405797958,16.584599494934082,142495,757.3148940610056,0.14850447648790127
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,8,100,708.9536112202112,12.333922147750854,107600,706.1873763225933,0.39171401109190157
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.65, 'restarts_patience': 100, 'ls_range': 7, 'ls_periodic_run_period': 100}",8,9,100,730.8997553390441,16.81446361541748,145836,729.5370949892298,0.18678424430692017
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,1,20,124.23582111679231,2.4741928577423096,100125,123.5279249454444,0.5730657028850369
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,2,20,119.13914056549064,2.341114044189453,100032,118.19212126813449,0.8012541675326317
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,3,20,165.1044028666537,2.318010091781616,100134,163.8923966100251,0.739513413494413
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,4,50,318.05149435646433,6.232486009597778,103989,315.4125509015329,0.836664060256527
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,5,50,359.7439909570124,6.185654163360596,100012,356.5665364764205,0.8911252614985725
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,6,50,382.9128457764889,6.38174843788147,100016,381.53301582072294,0.3616541422497284
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,7,100,759.4524462939997,13.04857349395752,107326,757.3148940610056,0.28225408608192015
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,8,100,708.6850269415356,12.987247228622437,109437,706.1873763225933,0.35368100630014165
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 50}",9,9,100,730.8245511292282,11.487559795379639,100010,729.5370949892298,0.1764757609779161
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,1,20,123.73674035352776,2.4310028553009033,100074,123.5279249454444,0.1690430792677769
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,2,20,118.26662942723058,2.472092866897583,100010,118.19212126813449,0.06303986957562614
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,3,20,164.87355296427702,3.6022937297821045,114608,163.8923966100251,0.5986588606587748
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,4,50,316.57055571359774,8.951693773269653,100130,315.4125509015329,0.36713973770383407
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,5,50,359.2044165541601,6.737650156021118,100136,356.5665364764205,0.7398002358289348
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,6,50,382.865107602686,6.353413343429565,100259,381.53301582072294,0.34914194230283957
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,7,100,758.9178608666109,15.025904417037964,121518,757.3148940610056,0.21166450286083932
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,8,100,708.3943998641138,15.416123867034912,125477,706.1873763225933,0.31252662048610175
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 3, 'ls_periodic_run_period': 100}",10,9,100,730.3682208004846,12.811391115188599,107969,729.5370949892298,0.11392509263247741
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 7, 'ls_periodic_run_period': 50}",11,1,20,123.60541246146026,2.535871744155884,100074,123.5279249454444,0.06272874416864557
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 7, 'ls_periodic_run_period': 50}",11,2,20,119.29002404865895,2.4373929500579834,100025,118.19212126813449,0.9289136777854475
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 7, 'ls_periodic_run_period': 50}",11,3,20,164.97614663241467,2.3369224071502686,100109,163.8923966100251,0.6612570471882944
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 7, 'ls_periodic_run_period': 50}",11,4,50,316.35116518340965,7.1269354820251465,115835,315.4125509015329,0.2975830477239912
BRKGA-R-LS,"{'elite_percentage': 0.1, 'mutant_percentage': 0.1, 'elite_inheritance_prob': 0.85, 'restarts_patience': 50, 'ls_range': 7, 'ls_periodic_run_period': 50}",11,5,50,358.32338759369503,6.1975085735321045,100084,356.5665364764205,0.4927134034045087
